ticker,field_name,status,reason,batch_id
A32,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
A32,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
A32,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
A32,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
A32,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
A32,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
A32,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
A32,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
A32,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
A32,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAA,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAA,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAA,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAA,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAA,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAA,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAA,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAA,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAA,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAA,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAH,avg_volume_20d,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAH,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAH,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAH,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAH,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAH,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAH,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAH,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAH,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAH,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAH,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAM,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAM,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAM,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAM,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAM,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAM,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAM,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAM,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAM,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAN,avg_volume_20d,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAN,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAN,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAN,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAN,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAN,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAN,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAN,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAN,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAN,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAN,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAS,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAS,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAS,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAS,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAS,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAS,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAS,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAS,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAS,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAS,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAT,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAT,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAT,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAT,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAT,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAT,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAT,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAT,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAT,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAT,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAV,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAV,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAV,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAV,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAV,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAV,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAV,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAV,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAV,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AAV,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABB,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABB,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABB,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABB,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABB,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABB,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABB,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABB,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABB,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABB,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABC,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABC,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABC,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABC,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABC,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABC,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABC,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABC,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABC,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABC,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABI,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABI,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABI,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABI,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABI,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABI,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABI,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABI,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABI,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABI,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABR,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABR,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABR,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABR,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABR,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABR,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABR,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABR,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABR,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABR,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABS,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABS,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABS,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABS,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABS,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABS,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABS,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABS,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABS,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABS,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABT,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABT,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABT,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABT,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABT,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABT,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABT,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABT,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABT,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABT,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABW,avg_volume_20d,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABW,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABW,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABW,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABW,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABW,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABW,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABW,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABW,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABW,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ABW,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AC4,avg_volume_20d,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AC4,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AC4,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AC4,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AC4,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AC4,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AC4,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AC4,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AC4,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AC4,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AC4,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACB,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACB,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACB,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACB,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACB,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACB,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACB,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACB,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACB,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACB,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACC,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACC,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACC,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACC,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACC,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACC,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACC,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACC,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACC,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACC,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACE,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACE,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACE,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACE,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACE,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACE,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACE,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACE,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACE,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACE,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACG,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACG,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACG,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACG,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACG,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACG,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACG,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACG,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACG,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACG,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACL,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACL,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACL,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACL,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACL,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACL,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACL,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACL,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACL,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACL,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACM,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACM,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACM,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACM,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACM,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACM,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACM,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACM,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACM,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACM,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACS,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACS,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACS,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACS,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACS,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACS,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACS,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACS,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACS,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACS,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACV,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACV,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACV,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACV,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACV,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACV,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACV,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACV,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACV,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ACV,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADC,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADC,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADC,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADC,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADC,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADC,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADC,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADC,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADC,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADC,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADG,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADG,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADG,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADG,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADG,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADG,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADG,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADG,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADG,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADG,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADP,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADP,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADP,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADP,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADP,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADP,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADP,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADP,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADP,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADP,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADS,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADS,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADS,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADS,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADS,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADS,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADS,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADS,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADS,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
ADS,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFC,avg_volume_20d,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFC,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFC,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFC,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFC,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFC,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFC,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFC,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFC,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFC,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFC,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFX,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFX,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFX,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFX,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFX,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFX,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFX,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFX,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFX,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AFX,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AG1,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AG1,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AG1,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AG1,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AG1,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AG1,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AG1,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AG1,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AG1,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AG1,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGC,avg_volume_20d,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGC,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGC,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGC,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGC,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGC,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGC,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGC,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGC,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGC,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGC,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGD,avg_volume_20d,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGD,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGD,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGD,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGD,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGD,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGD,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGD,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGD,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGD,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGD,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGE,avg_volume_20d,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGE,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGE,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGE,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGE,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGE,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGE,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGE,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGE,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGE,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGE,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGF,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGF,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGF,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGF,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGF,last_close,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGF,last_price_date,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGF,net_income,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGF,revenue,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGF,total_assets,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGF,total_liabilities,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGG,capex,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGG,cfo,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGG,equity,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
AGG,gross_profit,UNRESOLVED,Missing in primary-only source artifacts.,batch_0001
