ticker,period,local_path,file_hash,page_count,backend,text_chars,table_count,extract_status,error,notes
PVS,2025,data\raw\official_finance_documents\01ie\pvs_2025_financial_statement_fb734e773d9f5ba4.pdf,fb734e773d9f5ba43472bd2a2ec42bb7c95344dbf365546136fc4cd0f774c5b7,95,pdfplumber,7490,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025,data\raw\official_finance_documents\01ie\pvs_2025_financial_statement_fb734e773d9f5ba4.pdf,fb734e773d9f5ba43472bd2a2ec42bb7c95344dbf365546136fc4cd0f774c5b7,95,pypdf,5174,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025,data\raw\official_finance_documents\01ie\pvs_2025_financial_statement_fb734e773d9f5ba4.pdf,fb734e773d9f5ba43472bd2a2ec42bb7c95344dbf365546136fc4cd0f774c5b7,95,pdfplumber_numeric_table_dump,5078,2,TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
PVS,2024-Q4,data\raw\official_finance_documents\01ie\pvs_2024_q4_financial_statement_d40fac3bef48eb45.pdf,d40fac3bef48eb45694e87183c119c7e221a14f023a1f8b45d539f32abb879ac,106,pymupdf,18248,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2024-Q4,data\raw\official_finance_documents\01ie\pvs_2024_q4_financial_statement_d40fac3bef48eb45.pdf,d40fac3bef48eb45694e87183c119c7e221a14f023a1f8b45d539f32abb879ac,106,pdfplumber,19070,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2024-Q4,data\raw\official_finance_documents\01ie\pvs_2024_q4_financial_statement_d40fac3bef48eb45.pdf,d40fac3bef48eb45694e87183c119c7e221a14f023a1f8b45d539f32abb879ac,106,pypdf,18278,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2024-Q4,data\raw\official_finance_documents\01ie\pvs_2024_q4_financial_statement_d40fac3bef48eb45.pdf,d40fac3bef48eb45694e87183c119c7e221a14f023a1f8b45d539f32abb879ac,106,pdfplumber_numeric_table_dump,18463,5,TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
NLG,2026-Q1,data\raw\official_finance_documents\01ie\nlg_2026_q1_financial_statement_0fbbf7098d277f42.pdf,0fbbf7098d277f42ea05f427a0fa44ecf66adbc0ccce038c7809621ba1b04545,44,pymupdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2026-Q1,data\raw\official_finance_documents\01ie\nlg_2026_q1_financial_statement_0fbbf7098d277f42.pdf,0fbbf7098d277f42ea05f427a0fa44ecf66adbc0ccce038c7809621ba1b04545,44,pdfplumber,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2026-Q1,data\raw\official_finance_documents\01ie\nlg_2026_q1_financial_statement_0fbbf7098d277f42.pdf,0fbbf7098d277f42ea05f427a0fa44ecf66adbc0ccce038c7809621ba1b04545,44,pypdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2026-Q1,data\raw\official_finance_documents\01ie\nlg_2026_q1_financial_statement_0fbbf7098d277f42.pdf,0fbbf7098d277f42ea05f427a0fa44ecf66adbc0ccce038c7809621ba1b04545,44,overall,0,0,SCANNED_OR_IMAGE_ONLY_REVIEW,,no non-OCR Python backend extracted usable text or tables
NLG,2026-Q1,data\raw\official_finance_documents\01ie\nlg_2026_q1_financial_statement_0fbbf7098d277f42.pdf,0fbbf7098d277f42ea05f427a0fa44ecf66adbc0ccce038c7809621ba1b04545,44,pdfplumber_numeric_table_dump,0,0,NO_TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
PVS,2026-Q1,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_3531bd73b2406e28.pdf,3531bd73b2406e28342e6cf44fb9a355d19fbdebccaa93e9d24a5fd746d65ca4,88,pymupdf,10123,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2026-Q1,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_3531bd73b2406e28.pdf,3531bd73b2406e28342e6cf44fb9a355d19fbdebccaa93e9d24a5fd746d65ca4,88,pdfplumber,9941,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2026-Q1,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_3531bd73b2406e28.pdf,3531bd73b2406e28342e6cf44fb9a355d19fbdebccaa93e9d24a5fd746d65ca4,88,pypdf,10119,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2026-Q1,data\raw\official_finance_documents\01ie\pvs_2026_q1_financial_statement_3531bd73b2406e28.pdf,3531bd73b2406e28342e6cf44fb9a355d19fbdebccaa93e9d24a5fd746d65ca4,88,pdfplumber_numeric_table_dump,10298,1,TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_b1df1a5365d5b643.pdf,b1df1a5365d5b6430ebc8a2cf88942f440382cac43a2085127f7bfd85231547a,72,pymupdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_b1df1a5365d5b643.pdf,b1df1a5365d5b6430ebc8a2cf88942f440382cac43a2085127f7bfd85231547a,72,pdfplumber,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_b1df1a5365d5b643.pdf,b1df1a5365d5b6430ebc8a2cf88942f440382cac43a2085127f7bfd85231547a,72,pypdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_b1df1a5365d5b643.pdf,b1df1a5365d5b6430ebc8a2cf88942f440382cac43a2085127f7bfd85231547a,72,overall,0,0,SCANNED_OR_IMAGE_ONLY_REVIEW,,no non-OCR Python backend extracted usable text or tables
SSI,2026-Q1,data\raw\official_finance_documents\01ie\ssi_2026_q1_financial_statement_b1df1a5365d5b643.pdf,b1df1a5365d5b6430ebc8a2cf88942f440382cac43a2085127f7bfd85231547a,72,pdfplumber_numeric_table_dump,0,0,NO_TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
NLG,2026,data\raw\official_finance_documents\01ie\nlg_2026_financial_statement_7fd8cf1ae323a2d9.pdf,7fd8cf1ae323a2d94101a3beee3293566ac41a15fe6ebf4cc09dde04236aed99,62,pymupdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2026,data\raw\official_finance_documents\01ie\nlg_2026_financial_statement_7fd8cf1ae323a2d9.pdf,7fd8cf1ae323a2d94101a3beee3293566ac41a15fe6ebf4cc09dde04236aed99,62,pdfplumber,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2026,data\raw\official_finance_documents\01ie\nlg_2026_financial_statement_7fd8cf1ae323a2d9.pdf,7fd8cf1ae323a2d94101a3beee3293566ac41a15fe6ebf4cc09dde04236aed99,62,pypdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2026,data\raw\official_finance_documents\01ie\nlg_2026_financial_statement_7fd8cf1ae323a2d9.pdf,7fd8cf1ae323a2d94101a3beee3293566ac41a15fe6ebf4cc09dde04236aed99,62,overall,0,0,SCANNED_OR_IMAGE_ONLY_REVIEW,,no non-OCR Python backend extracted usable text or tables
NLG,2026,data\raw\official_finance_documents\01ie\nlg_2026_financial_statement_7fd8cf1ae323a2d9.pdf,7fd8cf1ae323a2d94101a3beee3293566ac41a15fe6ebf4cc09dde04236aed99,62,pdfplumber_numeric_table_dump,0,0,NO_TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
SSI,2026,data\raw\official_finance_documents\01ie\ssi_2026_financial_statement_0dc0c2ac4e53dd69.pdf,0dc0c2ac4e53dd697b8a1e98fba0c5be6cc4f30db70b1a26a9dcbc55084d24c1,91,pymupdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
SSI,2026,data\raw\official_finance_documents\01ie\ssi_2026_financial_statement_0dc0c2ac4e53dd69.pdf,0dc0c2ac4e53dd697b8a1e98fba0c5be6cc4f30db70b1a26a9dcbc55084d24c1,91,pdfplumber,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
SSI,2026,data\raw\official_finance_documents\01ie\ssi_2026_financial_statement_0dc0c2ac4e53dd69.pdf,0dc0c2ac4e53dd697b8a1e98fba0c5be6cc4f30db70b1a26a9dcbc55084d24c1,91,pypdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
SSI,2026,data\raw\official_finance_documents\01ie\ssi_2026_financial_statement_0dc0c2ac4e53dd69.pdf,0dc0c2ac4e53dd697b8a1e98fba0c5be6cc4f30db70b1a26a9dcbc55084d24c1,91,overall,0,0,SCANNED_OR_IMAGE_ONLY_REVIEW,,no non-OCR Python backend extracted usable text or tables
SSI,2026,data\raw\official_finance_documents\01ie\ssi_2026_financial_statement_0dc0c2ac4e53dd69.pdf,0dc0c2ac4e53dd697b8a1e98fba0c5be6cc4f30db70b1a26a9dcbc55084d24c1,91,pdfplumber_numeric_table_dump,0,0,NO_TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
PVS,2026,data\raw\official_finance_documents\01ie\pvs_2026_financial_statement_8fad86b624a21068.pdf,8fad86b624a21068ec158cd3a21c36a2f0eb381df4b85f2ab17cc38027b4b9d5,110,pymupdf,12546,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2026,data\raw\official_finance_documents\01ie\pvs_2026_financial_statement_8fad86b624a21068.pdf,8fad86b624a21068ec158cd3a21c36a2f0eb381df4b85f2ab17cc38027b4b9d5,110,pdfplumber,12269,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2026,data\raw\official_finance_documents\01ie\pvs_2026_financial_statement_8fad86b624a21068.pdf,8fad86b624a21068ec158cd3a21c36a2f0eb381df4b85f2ab17cc38027b4b9d5,110,pypdf,12542,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2026,data\raw\official_finance_documents\01ie\pvs_2026_financial_statement_8fad86b624a21068.pdf,8fad86b624a21068ec158cd3a21c36a2f0eb381df4b85f2ab17cc38027b4b9d5,110,pdfplumber_numeric_table_dump,12769,2,TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
NLG,2025-Q4,data\raw\official_finance_documents\01ie\nlg_2025_q4_financial_statement_bfd0f44d163d9ba2.pdf,bfd0f44d163d9ba2fbff639c611116e0361af6f830373ef9a9cc87f60e524bf0,42,pymupdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2025-Q4,data\raw\official_finance_documents\01ie\nlg_2025_q4_financial_statement_bfd0f44d163d9ba2.pdf,bfd0f44d163d9ba2fbff639c611116e0361af6f830373ef9a9cc87f60e524bf0,42,pdfplumber,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2025-Q4,data\raw\official_finance_documents\01ie\nlg_2025_q4_financial_statement_bfd0f44d163d9ba2.pdf,bfd0f44d163d9ba2fbff639c611116e0361af6f830373ef9a9cc87f60e524bf0,42,pypdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2025-Q4,data\raw\official_finance_documents\01ie\nlg_2025_q4_financial_statement_bfd0f44d163d9ba2.pdf,bfd0f44d163d9ba2fbff639c611116e0361af6f830373ef9a9cc87f60e524bf0,42,overall,0,0,SCANNED_OR_IMAGE_ONLY_REVIEW,,no non-OCR Python backend extracted usable text or tables
NLG,2025-Q4,data\raw\official_finance_documents\01ie\nlg_2025_q4_financial_statement_bfd0f44d163d9ba2.pdf,bfd0f44d163d9ba2fbff639c611116e0361af6f830373ef9a9cc87f60e524bf0,42,pdfplumber_numeric_table_dump,0,0,NO_TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_1769d4ac2c734f82.pdf,1769d4ac2c734f821e48a8da02634d6d8cb11659d06f1af5b9c0f832e86b2e46,76,pymupdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_1769d4ac2c734f82.pdf,1769d4ac2c734f821e48a8da02634d6d8cb11659d06f1af5b9c0f832e86b2e46,76,pdfplumber,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_1769d4ac2c734f82.pdf,1769d4ac2c734f821e48a8da02634d6d8cb11659d06f1af5b9c0f832e86b2e46,76,pypdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_1769d4ac2c734f82.pdf,1769d4ac2c734f821e48a8da02634d6d8cb11659d06f1af5b9c0f832e86b2e46,76,overall,0,0,SCANNED_OR_IMAGE_ONLY_REVIEW,,no non-OCR Python backend extracted usable text or tables
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_1769d4ac2c734f82.pdf,1769d4ac2c734f821e48a8da02634d6d8cb11659d06f1af5b9c0f832e86b2e46,76,pdfplumber_numeric_table_dump,0,0,NO_TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_73233ee4a95d8939.pdf,73233ee4a95d893910a90ad684e3daba1cc95a73b9afb1a26b3925bf92904d89,73,pymupdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_73233ee4a95d8939.pdf,73233ee4a95d893910a90ad684e3daba1cc95a73b9afb1a26b3925bf92904d89,73,pdfplumber,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_73233ee4a95d8939.pdf,73233ee4a95d893910a90ad684e3daba1cc95a73b9afb1a26b3925bf92904d89,73,pypdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_73233ee4a95d8939.pdf,73233ee4a95d893910a90ad684e3daba1cc95a73b9afb1a26b3925bf92904d89,73,overall,0,0,SCANNED_OR_IMAGE_ONLY_REVIEW,,no non-OCR Python backend extracted usable text or tables
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_73233ee4a95d8939.pdf,73233ee4a95d893910a90ad684e3daba1cc95a73b9afb1a26b3925bf92904d89,73,pdfplumber_numeric_table_dump,0,0,NO_TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
NLG,2025-Q3,data\raw\official_finance_documents\01ie\nlg_2025_q3_financial_statement_b24fb33eaa63a72c.pdf,b24fb33eaa63a72c986aa1f67f5ec15848b6d48a939a2f016b99f3a8908e9f34,40,pymupdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2025-Q3,data\raw\official_finance_documents\01ie\nlg_2025_q3_financial_statement_b24fb33eaa63a72c.pdf,b24fb33eaa63a72c986aa1f67f5ec15848b6d48a939a2f016b99f3a8908e9f34,40,pdfplumber,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2025-Q3,data\raw\official_finance_documents\01ie\nlg_2025_q3_financial_statement_b24fb33eaa63a72c.pdf,b24fb33eaa63a72c986aa1f67f5ec15848b6d48a939a2f016b99f3a8908e9f34,40,pypdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2025-Q3,data\raw\official_finance_documents\01ie\nlg_2025_q3_financial_statement_b24fb33eaa63a72c.pdf,b24fb33eaa63a72c986aa1f67f5ec15848b6d48a939a2f016b99f3a8908e9f34,40,overall,0,0,SCANNED_OR_IMAGE_ONLY_REVIEW,,no non-OCR Python backend extracted usable text or tables
NLG,2025-Q3,data\raw\official_finance_documents\01ie\nlg_2025_q3_financial_statement_b24fb33eaa63a72c.pdf,b24fb33eaa63a72c986aa1f67f5ec15848b6d48a939a2f016b99f3a8908e9f34,40,pdfplumber_numeric_table_dump,0,0,NO_TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
PVS,2025-Q3,data\raw\official_finance_documents\01ie\pvs_2025_q3_financial_statement_6a27d6097ee6cdee.pdf,6a27d6097ee6cdee43a07fd05515a60100563163dea2244c50afda39c22b04f0,78,pymupdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025-Q3,data\raw\official_finance_documents\01ie\pvs_2025_q3_financial_statement_6a27d6097ee6cdee.pdf,6a27d6097ee6cdee43a07fd05515a60100563163dea2244c50afda39c22b04f0,78,pdfplumber,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025-Q3,data\raw\official_finance_documents\01ie\pvs_2025_q3_financial_statement_6a27d6097ee6cdee.pdf,6a27d6097ee6cdee43a07fd05515a60100563163dea2244c50afda39c22b04f0,78,pypdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025-Q3,data\raw\official_finance_documents\01ie\pvs_2025_q3_financial_statement_6a27d6097ee6cdee.pdf,6a27d6097ee6cdee43a07fd05515a60100563163dea2244c50afda39c22b04f0,78,overall,0,0,SCANNED_OR_IMAGE_ONLY_REVIEW,,no non-OCR Python backend extracted usable text or tables
PVS,2025-Q3,data\raw\official_finance_documents\01ie\pvs_2025_q3_financial_statement_6a27d6097ee6cdee.pdf,6a27d6097ee6cdee43a07fd05515a60100563163dea2244c50afda39c22b04f0,78,pdfplumber_numeric_table_dump,0,0,NO_TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
SSI,2025-Q3,data\raw\official_finance_documents\01ie\ssi_2025_q3_financial_statement_a5721d8d8afa7504.pdf,a5721d8d8afa75045996d1d5c4711c70ad12b540b88ec233f6e609abfcb5453b,74,pymupdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
SSI,2025-Q3,data\raw\official_finance_documents\01ie\ssi_2025_q3_financial_statement_a5721d8d8afa7504.pdf,a5721d8d8afa75045996d1d5c4711c70ad12b540b88ec233f6e609abfcb5453b,74,pdfplumber,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
SSI,2025-Q3,data\raw\official_finance_documents\01ie\ssi_2025_q3_financial_statement_a5721d8d8afa7504.pdf,a5721d8d8afa75045996d1d5c4711c70ad12b540b88ec233f6e609abfcb5453b,74,pypdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
SSI,2025-Q3,data\raw\official_finance_documents\01ie\ssi_2025_q3_financial_statement_a5721d8d8afa7504.pdf,a5721d8d8afa75045996d1d5c4711c70ad12b540b88ec233f6e609abfcb5453b,74,overall,0,0,SCANNED_OR_IMAGE_ONLY_REVIEW,,no non-OCR Python backend extracted usable text or tables
SSI,2025-Q3,data\raw\official_finance_documents\01ie\ssi_2025_q3_financial_statement_a5721d8d8afa7504.pdf,a5721d8d8afa75045996d1d5c4711c70ad12b540b88ec233f6e609abfcb5453b,74,pdfplumber_numeric_table_dump,0,0,NO_TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
NLG,2025-Q2,data\raw\official_finance_documents\01ie\nlg_2025_q2_financial_statement_de711ebde1455505.pdf,de711ebde14555051d66554fb1652c6fc5e947b6de10c1d151813e219ac03802,40,pymupdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2025-Q2,data\raw\official_finance_documents\01ie\nlg_2025_q2_financial_statement_de711ebde1455505.pdf,de711ebde14555051d66554fb1652c6fc5e947b6de10c1d151813e219ac03802,40,pdfplumber,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2025-Q2,data\raw\official_finance_documents\01ie\nlg_2025_q2_financial_statement_de711ebde1455505.pdf,de711ebde14555051d66554fb1652c6fc5e947b6de10c1d151813e219ac03802,40,pypdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2025-Q2,data\raw\official_finance_documents\01ie\nlg_2025_q2_financial_statement_de711ebde1455505.pdf,de711ebde14555051d66554fb1652c6fc5e947b6de10c1d151813e219ac03802,40,overall,0,0,SCANNED_OR_IMAGE_ONLY_REVIEW,,no non-OCR Python backend extracted usable text or tables
NLG,2025-Q2,data\raw\official_finance_documents\01ie\nlg_2025_q2_financial_statement_de711ebde1455505.pdf,de711ebde14555051d66554fb1652c6fc5e947b6de10c1d151813e219ac03802,40,pdfplumber_numeric_table_dump,0,0,NO_TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
PVS,2025-Q2,data\raw\official_finance_documents\01ie\pvs_2025_q2_financial_statement_e143fbeef6f75523.pdf,e143fbeef6f755233b7d897423ff1506455599cd121aea748a52182d88cb534a,77,pymupdf,9835,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025-Q2,data\raw\official_finance_documents\01ie\pvs_2025_q2_financial_statement_e143fbeef6f75523.pdf,e143fbeef6f755233b7d897423ff1506455599cd121aea748a52182d88cb534a,77,pdfplumber,11200,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025-Q2,data\raw\official_finance_documents\01ie\pvs_2025_q2_financial_statement_e143fbeef6f75523.pdf,e143fbeef6f755233b7d897423ff1506455599cd121aea748a52182d88cb534a,77,pypdf,9877,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025-Q2,data\raw\official_finance_documents\01ie\pvs_2025_q2_financial_statement_e143fbeef6f75523.pdf,e143fbeef6f755233b7d897423ff1506455599cd121aea748a52182d88cb534a,77,pdfplumber_numeric_table_dump,9989,2,TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
NLG,2025-Q1,data\raw\official_finance_documents\01ie\nlg_2025_q1_financial_statement_5ad4ea3a6d1bda6c.pdf,5ad4ea3a6d1bda6c964dba42dcafea767b10380528978fcdcde310f8f6b4f323,40,pymupdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2025-Q1,data\raw\official_finance_documents\01ie\nlg_2025_q1_financial_statement_5ad4ea3a6d1bda6c.pdf,5ad4ea3a6d1bda6c964dba42dcafea767b10380528978fcdcde310f8f6b4f323,40,pdfplumber,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2025-Q1,data\raw\official_finance_documents\01ie\nlg_2025_q1_financial_statement_5ad4ea3a6d1bda6c.pdf,5ad4ea3a6d1bda6c964dba42dcafea767b10380528978fcdcde310f8f6b4f323,40,pypdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2025-Q1,data\raw\official_finance_documents\01ie\nlg_2025_q1_financial_statement_5ad4ea3a6d1bda6c.pdf,5ad4ea3a6d1bda6c964dba42dcafea767b10380528978fcdcde310f8f6b4f323,40,overall,0,0,SCANNED_OR_IMAGE_ONLY_REVIEW,,no non-OCR Python backend extracted usable text or tables
NLG,2025-Q1,data\raw\official_finance_documents\01ie\nlg_2025_q1_financial_statement_5ad4ea3a6d1bda6c.pdf,5ad4ea3a6d1bda6c964dba42dcafea767b10380528978fcdcde310f8f6b4f323,40,pdfplumber_numeric_table_dump,0,0,NO_TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
PVS,2025-Q1,data\raw\official_finance_documents\01ie\pvs_2025_q1_financial_statement_9e2a19b66c316531.pdf,9e2a19b66c316531fbd7618db4a1b8f8a76dbcfcfaba7b433d0c5adcc9aea9f0,79,pymupdf,4042,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025-Q1,data\raw\official_finance_documents\01ie\pvs_2025_q1_financial_statement_9e2a19b66c316531.pdf,9e2a19b66c316531fbd7618db4a1b8f8a76dbcfcfaba7b433d0c5adcc9aea9f0,79,pdfplumber,5529,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025-Q1,data\raw\official_finance_documents\01ie\pvs_2025_q1_financial_statement_9e2a19b66c316531.pdf,9e2a19b66c316531fbd7618db4a1b8f8a76dbcfcfaba7b433d0c5adcc9aea9f0,79,pypdf,4081,0,TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025-Q1,data\raw\official_finance_documents\01ie\pvs_2025_q1_financial_statement_9e2a19b66c316531.pdf,9e2a19b66c316531fbd7618db4a1b8f8a76dbcfcfaba7b433d0c5adcc9aea9f0,79,pdfplumber_numeric_table_dump,4044,2,TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
NLG,2025,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_0312bda23702595f.pdf,0312bda23702595fd8caf4e48c2918b4885b92f4ce23573ca1213bbfa086168a,56,pymupdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2025,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_0312bda23702595f.pdf,0312bda23702595fd8caf4e48c2918b4885b92f4ce23573ca1213bbfa086168a,56,pdfplumber,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2025,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_0312bda23702595f.pdf,0312bda23702595fd8caf4e48c2918b4885b92f4ce23573ca1213bbfa086168a,56,pypdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
NLG,2025,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_0312bda23702595f.pdf,0312bda23702595fd8caf4e48c2918b4885b92f4ce23573ca1213bbfa086168a,56,overall,0,0,SCANNED_OR_IMAGE_ONLY_REVIEW,,no non-OCR Python backend extracted usable text or tables
NLG,2025,data\raw\official_finance_documents\01ie\nlg_2025_financial_statement_0312bda23702595f.pdf,0312bda23702595fd8caf4e48c2918b4885b92f4ce23573ca1213bbfa086168a,56,pdfplumber_numeric_table_dump,0,0,NO_TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
PVS,2025,data\raw\official_finance_documents\01ie\pvs_2025_financial_statement_a6b08ec41f5cd09c.pdf,a6b08ec41f5cd09cb1d4c49bbfaadba2c4821e926fc5cfb6ab528e95484ed2ca,51,pymupdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025,data\raw\official_finance_documents\01ie\pvs_2025_financial_statement_a6b08ec41f5cd09c.pdf,a6b08ec41f5cd09cb1d4c49bbfaadba2c4821e926fc5cfb6ab528e95484ed2ca,51,pdfplumber,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025,data\raw\official_finance_documents\01ie\pvs_2025_financial_statement_a6b08ec41f5cd09c.pdf,a6b08ec41f5cd09cb1d4c49bbfaadba2c4821e926fc5cfb6ab528e95484ed2ca,51,pypdf,0,0,NO_TEXT_EXTRACTED,,python-native non-OCR extraction
PVS,2025,data\raw\official_finance_documents\01ie\pvs_2025_financial_statement_a6b08ec41f5cd09c.pdf,a6b08ec41f5cd09cb1d4c49bbfaadba2c4821e926fc5cfb6ab528e95484ed2ca,51,overall,0,0,SCANNED_OR_IMAGE_ONLY_REVIEW,,no non-OCR Python backend extracted usable text or tables
PVS,2025,data\raw\official_finance_documents\01ie\pvs_2025_financial_statement_a6b08ec41f5cd09c.pdf,a6b08ec41f5cd09cb1d4c49bbfaadba2c4821e926fc5cfb6ab528e95484ed2ca,51,pdfplumber_numeric_table_dump,0,0,NO_TABLES_EXTRACTED,,raw table extraction for numeric evidence dump; no OCR
