ticker,period,document_type,source_url,issue,manual_review_required,priority,notes
NLG,2025-Q1,,https://www.namlongvn.com/uploads/assets/files/Cong-bo-thong-tin/Bao-cao-tai-chinh/20250424-nlg-cbtt-bao-cao-tai-chinh-quy-1-nam-2025-rieng-en.pdf,DOCUMENT_NOT_TEXT_EXTRACTABLE,True,high,NO_TEXT_EXTRACTED_NO_OCR
NLG,2025-Q1,,https://www.namlongvn.com/uploads/assets/files/Cong-bo-thong-tin/Bao-cao-tai-chinh/20250424-nlg-cbtt-bao-cao-tai-chinh-quy-1-nam-2025-rieng-en.pdf,TABLE_EXTRACTION_UNAVAILABLE,True,low,NO_TABLES_EXTRACTED_FROM_NUMERIC_PAGES
PVS,2025-Q1,,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/Webiste_BCTC Cong ty me_QUY 1.2025-VN.pdf,TABLE_EXTRACTION_UNAVAILABLE,True,low,NO_TABLES_EXTRACTED_FROM_NUMERIC_PAGES
NLG,2025,,https://www.namlongvn.com/uploads/2025/08/20250804-nlg-bao-cao-soat-xet-ban-nien-2025-rieng-en.pdf,DOCUMENT_NOT_TEXT_EXTRACTABLE,True,high,NO_TEXT_EXTRACTED_NO_OCR
NLG,2025,,https://www.namlongvn.com/uploads/2025/08/20250804-nlg-bao-cao-soat-xet-ban-nien-2025-rieng-en.pdf,TABLE_EXTRACTION_UNAVAILABLE,True,low,NO_TABLES_EXTRACTED_FROM_NUMERIC_PAGES
PVS,2025,,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/PTSC_BCTC Cong ty me 6T %C4%90N2025 SKT.pdf,DOCUMENT_NOT_TEXT_EXTRACTABLE,True,high,NO_TEXT_EXTRACTED_NO_OCR
PVS,2025,,https://www.ptsc.com.vn/Data/Sites/1/media/codong/2025/PTSC_BCTC Cong ty me 6T %C4%90N2025 SKT.pdf,TABLE_EXTRACTION_UNAVAILABLE,True,low,NO_TABLES_EXTRACTED_FROM_NUMERIC_PAGES
FPT,2026-Q1,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
KDH,2026-Q1,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
NLG,2026-Q1,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
SSI,2026-Q1,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
NLG,2025-Q4,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
PVS,2025-Q4,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
SSI,2025-Q4,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
PVS,2025,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
NLG,2025-Q3,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
PVS,2025-Q3,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
SSI,2025-Q3,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
NLG,2025-Q2,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
PVS,2025-Q2,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
PVS,2026-Q1,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
NLG,2025,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
SSI,2025,,,MISSING_REQUIRED_FIELDS,True,high,revenue|gross_profit|operating_profit|net_profit|total_assets|total_liabilities|equity|cash|short_term_debt|long_term_debt|operating_cash_flow|inventory
FPT,2026-Q1,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
FPT,2026-Q1,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
FPT,2026-Q1,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
FPT,2026-Q1,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
FPT,2026-Q1,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
FPT,2026-Q1,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
FPT,2026-Q1,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
FPT,2026-Q1,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
FPT,2026-Q1,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
FPT,2026-Q1,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
FPT,2026-Q1,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
FPT,2026-Q1,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
KDH,2026-Q1,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
KDH,2026-Q1,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
KDH,2026-Q1,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
KDH,2026-Q1,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
KDH,2026-Q1,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
KDH,2026-Q1,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
KDH,2026-Q1,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
KDH,2026-Q1,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
KDH,2026-Q1,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
KDH,2026-Q1,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
KDH,2026-Q1,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
KDH,2026-Q1,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
NLG,2026-Q1,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
NLG,2026-Q1,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
NLG,2026-Q1,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
NLG,2026-Q1,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
NLG,2026-Q1,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
NLG,2026-Q1,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
NLG,2026-Q1,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
NLG,2026-Q1,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
NLG,2026-Q1,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
NLG,2026-Q1,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
NLG,2026-Q1,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
NLG,2026-Q1,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
SSI,2026-Q1,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
SSI,2026-Q1,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
SSI,2026-Q1,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
SSI,2026-Q1,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
SSI,2026-Q1,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
SSI,2026-Q1,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
SSI,2026-Q1,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
SSI,2026-Q1,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
SSI,2026-Q1,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
SSI,2026-Q1,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
SSI,2026-Q1,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
SSI,2026-Q1,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
NLG,2025-Q4,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
NLG,2025-Q4,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
NLG,2025-Q4,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
NLG,2025-Q4,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
NLG,2025-Q4,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
NLG,2025-Q4,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
NLG,2025-Q4,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
NLG,2025-Q4,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
NLG,2025-Q4,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
NLG,2025-Q4,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
NLG,2025-Q4,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
NLG,2025-Q4,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
PVS,2025-Q4,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
PVS,2025-Q4,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
PVS,2025-Q4,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
PVS,2025-Q4,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
PVS,2025-Q4,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
PVS,2025-Q4,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
PVS,2025-Q4,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
PVS,2025-Q4,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
PVS,2025-Q4,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
PVS,2025-Q4,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
PVS,2025-Q4,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
PVS,2025-Q4,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
SSI,2025-Q4,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
SSI,2025-Q4,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
SSI,2025-Q4,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
SSI,2025-Q4,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
SSI,2025-Q4,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
SSI,2025-Q4,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
SSI,2025-Q4,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
SSI,2025-Q4,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
SSI,2025-Q4,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
SSI,2025-Q4,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
SSI,2025-Q4,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
SSI,2025-Q4,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
PVS,2025,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
PVS,2025,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
PVS,2025,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
PVS,2025,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
PVS,2025,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
PVS,2025,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
PVS,2025,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
PVS,2025,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
PVS,2025,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
PVS,2025,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
PVS,2025,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
PVS,2025,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
NLG,2025-Q3,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
NLG,2025-Q3,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
NLG,2025-Q3,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
NLG,2025-Q3,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
NLG,2025-Q3,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
NLG,2025-Q3,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
NLG,2025-Q3,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
NLG,2025-Q3,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
NLG,2025-Q3,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
NLG,2025-Q3,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
NLG,2025-Q3,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
NLG,2025-Q3,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
PVS,2025-Q3,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
PVS,2025-Q3,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
PVS,2025-Q3,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
PVS,2025-Q3,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
PVS,2025-Q3,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
PVS,2025-Q3,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
PVS,2025-Q3,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
PVS,2025-Q3,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
PVS,2025-Q3,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
PVS,2025-Q3,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
PVS,2025-Q3,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
PVS,2025-Q3,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
SSI,2025-Q3,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
SSI,2025-Q3,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
SSI,2025-Q3,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
SSI,2025-Q3,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
SSI,2025-Q3,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
SSI,2025-Q3,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
SSI,2025-Q3,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
SSI,2025-Q3,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
SSI,2025-Q3,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
SSI,2025-Q3,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
SSI,2025-Q3,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
SSI,2025-Q3,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
NLG,2025-Q2,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
NLG,2025-Q2,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
NLG,2025-Q2,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
NLG,2025-Q2,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
NLG,2025-Q2,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
NLG,2025-Q2,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
NLG,2025-Q2,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
NLG,2025-Q2,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
NLG,2025-Q2,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
NLG,2025-Q2,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
NLG,2025-Q2,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
NLG,2025-Q2,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
PVS,2025-Q2,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
PVS,2025-Q2,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
PVS,2025-Q2,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
PVS,2025-Q2,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
PVS,2025-Q2,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
PVS,2025-Q2,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
PVS,2025-Q2,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
PVS,2025-Q2,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
PVS,2025-Q2,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
PVS,2025-Q2,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
PVS,2025-Q2,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
PVS,2025-Q2,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
PVS,2026-Q1,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
PVS,2026-Q1,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
PVS,2026-Q1,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
PVS,2026-Q1,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
PVS,2026-Q1,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
PVS,2026-Q1,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
PVS,2026-Q1,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
PVS,2026-Q1,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
PVS,2026-Q1,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
PVS,2026-Q1,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
PVS,2026-Q1,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
PVS,2026-Q1,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
NLG,2025,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
NLG,2025,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
NLG,2025,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
NLG,2025,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
NLG,2025,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
NLG,2025,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
NLG,2025,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
NLG,2025,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
NLG,2025,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
NLG,2025,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
NLG,2025,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
NLG,2025,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
SSI,2025,,,FIELD_NOT_FOUND:revenue,True,low,missing field was not inferred or zero-filled
SSI,2025,,,FIELD_NOT_FOUND:gross_profit,True,low,missing field was not inferred or zero-filled
SSI,2025,,,FIELD_NOT_FOUND:operating_profit,True,low,missing field was not inferred or zero-filled
SSI,2025,,,FIELD_NOT_FOUND:net_profit,True,low,missing field was not inferred or zero-filled
SSI,2025,,,FIELD_NOT_FOUND:total_assets,True,low,missing field was not inferred or zero-filled
SSI,2025,,,FIELD_NOT_FOUND:total_liabilities,True,low,missing field was not inferred or zero-filled
SSI,2025,,,FIELD_NOT_FOUND:equity,True,low,missing field was not inferred or zero-filled
SSI,2025,,,FIELD_NOT_FOUND:cash,True,low,missing field was not inferred or zero-filled
SSI,2025,,,FIELD_NOT_FOUND:short_term_debt,True,low,missing field was not inferred or zero-filled
SSI,2025,,,FIELD_NOT_FOUND:long_term_debt,True,low,missing field was not inferred or zero-filled
SSI,2025,,,FIELD_NOT_FOUND:operating_cash_flow,True,low,missing field was not inferred or zero-filled
SSI,2025,,,FIELD_NOT_FOUND:inventory,True,low,missing field was not inferred or zero-filled
