ticker,period,local_path,file_hash,page_number,text_snippet,detected_unit,notes
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,75,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,76,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,77,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,78,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,79,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,80,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,81,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,82,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,83,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,84,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,85,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,86,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,87,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,88,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,89,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,90,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,91,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,92,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,93,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,94,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,95,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,96,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,97,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,98,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,99,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,100,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,101,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,102,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,103,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,104,"BCTC hӧp nhҩt Quý 4/2025 so vӟi Quý 4/2024. Explanation of fluctuations in net profit after tax of the Consolidated financial statements for the 4th Quarter of 2025 compared to the 4th Quarter of 2024. TP. H͛ Chí Minh, ngày tháng 01 năm 2026 Kính gӱi: - Ӫy ban Chӭng khoán Nhà Nѭӟc The State Securities Commission - Sӣ",million VND,short snippet only; no full PDF text stored
PVS,2025-Q4,data\raw\official_finance_documents\01ie\pvs_2025_q4_financial_statement_37e86358f3dcdfe4.pdf,37e86358f3dcdfe45fc887f401edd21e4f0f9b27f531451e04c6c3592f108fa4,105,"1 Lê Duҭn, Phѭӡng Sài Gòn, Thành phӕ Hӗ Chí Minh, ViӋt Nam PTSC-ADM-RG08-FM04 T (+84) 28 3910 2828 F (+84) 28 3910 2929 www.ptsc.com.vn 2 Business performance across core service segments, including Mechanical and construction; Supply base services; Transportation, installation, operation and maintenance for offshore f",,short snippet only; no full PDF text stored
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,1,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,2,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,3,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,4,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,5,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,6,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,7,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,8,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,9,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,10,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,11,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,12,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,13,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,14,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,15,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,16,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,17,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,18,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,19,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,20,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,21,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,22,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,23,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,24,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,25,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,26,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,27,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,28,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,29,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,30,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,31,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,32,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,33,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,34,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,35,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,36,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,37,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,38,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,39,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,40,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,41,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,42,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,43,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,44,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,45,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,46,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,47,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,48,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,49,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,50,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,51,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,52,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,53,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,54,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,55,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,56,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,57,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,58,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,59,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,60,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,61,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,62,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,63,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,64,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,65,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,66,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,67,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,68,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,69,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,70,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,71,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,72,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,73,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,74,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
SSI,2025-Q4,data\raw\official_finance_documents\01ie\ssi_2025_q4_financial_statement_8e274d934023ff51.pdf,8e274d934023ff5129a99729f181b75df47dafda50ee26d831979466ae432d22,75,,,DOCUMENT_NOT_TEXT_EXTRACTABLE
