ticker,date,close,volume
VCG,2026-01-28,19.45,16840600
VCG,2026-01-29,19.0,9405400
VCG,2026-01-30,19.15,7761900
VCG,2026-02-02,19.2,7930700
VCG,2026-02-03,19.2,6162800
VCG,2026-02-04,19.2,8880200
VCG,2026-02-05,18.9,4663100
VCG,2026-02-06,18.2,8287600
VCG,2026-02-09,18.2,3708100
VCG,2026-02-10,18.2,3571800
VCG,2026-02-11,18.45,3168000
VCG,2026-02-12,18.8,5339100
VCG,2026-02-13,18.9,2670900
VCG,2026-02-23,19.25,5236300
VCG,2026-02-24,19.2,4780100
VCG,2026-02-25,19.65,9647600
VCG,2026-02-26,19.3,6064100
VCG,2026-02-27,19.15,4941400
VCG,2026-03-02,18.7,6157000
VCG,2026-03-03,18.95,5336600
VCG,2026-03-04,19.15,9238000
VCG,2026-03-05,19.7,13433300
VCG,2026-03-06,20.05,11758500
VCG,2026-03-09,18.65,14182900
VCG,2026-03-10,19.95,16364600
VCG,2026-03-11,21.3,6669000
VCG,2026-03-12,22.75,42813300
VCG,2026-03-13,23.5,22372900
VCG,2026-03-16,23.6,18812700
VCG,2026-03-17,22.7,17191100
VCG,2026-03-18,22.1,19603100
VCG,2026-03-19,23.0,20270000
VCG,2026-03-20,22.3,10008800
VCG,2026-03-23,20.75,18806300
VCG,2026-03-24,20.55,13399200
VCG,2026-03-25,21.95,15458500
VCG,2026-03-26,21.75,9263100
VCG,2026-03-27,21.9,9222600
VCG,2026-03-30,22.15,9933300
VCG,2026-03-31,22.0,7885100
VCG,2026-04-01,22.5,12297000
VCG,2026-04-02,22.2,9456000
VCG,2026-04-03,21.4,14471800
VCG,2026-04-06,20.95,6714000
VCG,2026-04-07,21.35,5103900
VCG,2026-04-08,22.25,11834000
VCG,2026-04-09,22.95,28051500
VCG,2026-04-10,22.85,8431300
VCG,2026-04-13,22.7,13895500
VCG,2026-04-14,22.85,8545000
VCG,2026-04-15,22.4,11555700
VCG,2026-04-16,22.0,12144100
VCG,2026-04-17,22.25,4769200
VCG,2026-04-20,22.2,5261900
VCG,2026-04-21,22.0,5166700
VCG,2026-04-22,21.65,6173400
VCG,2026-04-23,22.7,13148200
VCG,2026-04-24,22.9,13720000
VCG,2026-04-28,22.05,10678100
VCG,2026-04-29,22.15,5437900
VCG,2026-05-04,22.8,13003100
VCG,2026-05-05,22.85,11590200
VCG,2026-05-06,23.2,9470100
VCG,2026-05-07,22.35,21942200
VCG,2026-05-08,22.05,14313200
VCG,2026-05-11,21.8,10144600
VCG,2026-05-12,22.0,3404200
VCG,2026-05-13,21.75,5848700
VCG,2026-05-14,21.75,3702900
VCG,2026-05-15,21.6,5397200
VCG,2026-05-18,21.2,10032200
VCG,2026-05-19,21.1,3806800
VCG,2026-05-20,20.9,8510900
VCG,2026-05-21,20.8,2841300
VCG,2026-05-22,21.0,3189400
VCG,2026-05-25,20.9,2241500
VCG,2026-05-26,20.75,2666800
VCG,2026-05-27,20.8,2787400
VCG,2026-05-28,20.6,2755400
VCG,2026-05-29,20.05,4027800
VCG,2026-06-01,20.2,1677600
VCG,2026-06-02,19.75,5081600
VCG,2026-06-03,19.75,2799100
VCG,2026-06-04,19.7,1813900
VCG,2026-06-05,19.5,3063700
VCG,2026-06-08,19.2,4666500
VCG,2026-06-09,19.35,1894800
VCG,2026-06-10,19.95,4630900
VCG,2026-06-11,19.6,1538900
