ticker,date,close,volume
VND,2026-01-28,18.08,13296042
VND,2026-01-29,17.93,5713500
VND,2026-01-30,17.98,10453550
VND,2026-02-02,17.59,13243691
VND,2026-02-03,17.98,10527190
VND,2026-02-04,18.03,11497483
VND,2026-02-05,17.69,6978841
VND,2026-02-06,17.15,14105097
VND,2026-02-09,17.15,5765088
VND,2026-02-10,17.25,5104127
VND,2026-02-11,17.88,9382679
VND,2026-02-12,17.79,3250092
VND,2026-02-13,18.08,7095182
VND,2026-02-23,18.32,7320521
VND,2026-02-24,18.47,14508947
VND,2026-02-25,18.37,8712214
VND,2026-02-26,18.27,5996330
VND,2026-02-27,18.17,9084125
VND,2026-03-02,17.59,15654709
VND,2026-03-03,17.83,14871173
VND,2026-03-04,18.27,19579825
VND,2026-03-05,18.37,31297591
VND,2026-03-06,17.64,13565807
VND,2026-03-09,16.43,10470203
VND,2026-03-10,16.08,28931524
VND,2026-03-11,16.43,12661583
VND,2026-03-12,16.08,10053461
VND,2026-03-13,15.79,11790491
VND,2026-03-16,15.74,11068001
VND,2026-03-17,15.99,9179042
VND,2026-03-18,15.7,8684084
VND,2026-03-19,15.16,15605407
VND,2026-03-20,14.92,13828819
VND,2026-03-23,13.9,28252856
VND,2026-03-24,14.63,15549552
VND,2026-03-25,15.06,15449921
VND,2026-03-26,15.06,8436328
VND,2026-03-27,15.4,12897925
VND,2026-03-30,15.06,10255311
VND,2026-03-31,15.36,16224414
VND,2026-04-01,15.79,13024252
VND,2026-04-02,15.45,10287176
VND,2026-04-03,15.21,9675536
VND,2026-04-06,15.21,7661812
VND,2026-04-07,15.6,6910308
VND,2026-04-08,16.67,27443937
VND,2026-04-09,16.38,12283430
VND,2026-04-10,16.28,7568949
VND,2026-04-13,16.18,9626867
VND,2026-04-14,16.38,9778644
VND,2026-04-15,16.33,13171946
VND,2026-04-16,16.08,11236119
VND,2026-04-17,16.08,7101152
VND,2026-04-20,16.23,7924647
VND,2026-04-21,16.18,9633933
VND,2026-04-22,16.08,5957959
VND,2026-04-23,15.79,9175641
VND,2026-04-24,15.74,5033906
VND,2026-04-28,15.6,5031587
VND,2026-04-29,15.65,9049864
VND,2026-05-04,15.74,3488242
VND,2026-05-05,15.55,5831738
VND,2026-05-06,16.18,16817454
VND,2026-05-07,16.18,7441155
VND,2026-05-08,15.99,11771153
VND,2026-05-11,15.99,11882112
VND,2026-05-12,15.94,7002208
VND,2026-05-13,15.84,10114483
VND,2026-05-14,15.94,5863380
VND,2026-05-15,15.99,5934861
VND,2026-05-18,16.18,11703027
VND,2026-05-19,16.47,31718037
VND,2026-05-20,15.99,12739415
VND,2026-05-21,15.89,10255267
VND,2026-05-22,16.96,45489398
VND,2026-05-25,17.11,19456535
VND,2026-05-26,17.59,28424817
VND,2026-05-27,17.25,15998122
VND,2026-05-28,17.3,29159126
VND,2026-05-29,16.85,14716304
VND,2026-06-01,17.55,19772391
VND,2026-06-02,17.15,17308648
VND,2026-06-03,17.95,29149982
VND,2026-06-04,17.8,12791442
VND,2026-06-05,17.6,12330637
VND,2026-06-08,16.85,27322729
VND,2026-06-09,17.3,16903314
VND,2026-06-10,17.35,10715019
VND,2026-06-11,17.2,11655200
