ticker,date,close,volume
TLH,2026-01-28,5.04,177400
TLH,2026-01-29,5.02,216500
TLH,2026-01-30,5.0,197300
TLH,2026-02-02,4.96,169500
TLH,2026-02-03,4.97,173300
TLH,2026-02-04,5.2,482500
TLH,2026-02-05,5.16,130300
TLH,2026-02-06,5.06,210000
TLH,2026-02-09,5.06,131700
TLH,2026-02-10,4.92,231500
TLH,2026-02-11,4.94,152400
TLH,2026-02-12,4.94,132300
TLH,2026-02-13,4.94,144600
TLH,2026-02-23,4.97,107700
TLH,2026-02-24,4.97,150800
TLH,2026-02-25,5.08,298800
TLH,2026-02-26,5.05,115000
TLH,2026-02-27,4.98,167500
TLH,2026-03-02,4.88,226400
TLH,2026-03-03,4.85,137000
TLH,2026-03-04,4.72,257400
TLH,2026-03-05,4.75,200700
TLH,2026-03-06,4.77,149400
TLH,2026-03-09,4.44,355500
TLH,2026-03-10,4.52,298100
TLH,2026-03-11,4.6,179700
TLH,2026-03-12,4.59,167200
TLH,2026-03-13,4.57,136000
TLH,2026-03-16,4.52,184400
TLH,2026-03-17,4.58,144000
TLH,2026-03-18,4.55,134600
TLH,2026-03-19,4.51,147400
TLH,2026-03-20,4.5,225500
TLH,2026-03-23,4.42,267700
TLH,2026-03-24,4.47,185800
TLH,2026-03-25,4.51,183000
TLH,2026-03-26,4.5,120600
TLH,2026-03-27,4.5,184900
TLH,2026-03-30,4.51,168600
TLH,2026-03-31,4.6,239700
TLH,2026-04-01,4.66,243100
TLH,2026-04-02,4.57,216600
TLH,2026-04-03,4.51,168500
TLH,2026-04-06,4.46,214100
TLH,2026-04-07,4.5,179500
TLH,2026-04-08,4.63,182000
TLH,2026-04-09,4.64,168600
TLH,2026-04-10,4.59,147600
TLH,2026-04-13,4.58,165400
TLH,2026-04-14,4.9,673800
TLH,2026-04-15,4.89,403100
TLH,2026-04-16,4.8,267400
TLH,2026-04-17,4.81,187800
TLH,2026-04-20,4.79,184300
TLH,2026-04-21,4.7,229000
TLH,2026-04-22,4.69,134600
TLH,2026-04-23,4.7,186500
TLH,2026-04-24,4.7,126700
TLH,2026-04-28,4.7,139300
TLH,2026-04-29,4.66,132000
TLH,2026-05-04,4.68,145300
TLH,2026-05-05,4.66,155500
TLH,2026-05-06,4.67,183500
TLH,2026-05-07,4.63,125000
TLH,2026-05-08,4.64,144100
TLH,2026-05-11,4.61,189400
TLH,2026-05-12,4.55,187600
TLH,2026-05-13,4.57,124800
TLH,2026-05-14,4.61,124900
TLH,2026-05-15,4.57,143100
TLH,2026-05-18,4.56,171100
TLH,2026-05-19,4.54,135600
TLH,2026-05-20,4.5,180200
TLH,2026-05-21,4.59,135400
TLH,2026-05-22,4.65,185500
TLH,2026-05-25,4.64,106000
TLH,2026-05-26,4.61,109200
TLH,2026-05-27,4.6,122500
TLH,2026-05-28,4.59,423600
TLH,2026-05-29,4.5,182300
TLH,2026-06-01,4.51,129200
TLH,2026-06-02,4.52,101700
TLH,2026-06-03,4.55,120700
TLH,2026-06-04,4.47,162500
TLH,2026-06-05,4.47,138700
TLH,2026-06-08,4.35,149700
TLH,2026-06-09,4.36,158100
TLH,2026-06-10,4.38,174400
TLH,2026-06-11,4.38,127900
