ticker,date,close,volume
TVS,2026-01-28,14.4,99700
TVS,2026-01-29,14.45,91800
TVS,2026-01-30,14.6,181300
TVS,2026-02-02,14.5,36500
TVS,2026-02-03,14.5,70100
TVS,2026-02-04,15.0,484800
TVS,2026-02-05,15.2,254900
TVS,2026-02-06,15.0,389600
TVS,2026-02-09,15.05,220300
TVS,2026-02-10,15.05,324500
TVS,2026-02-11,15.1,123000
TVS,2026-02-12,15.1,44200
TVS,2026-02-13,15.05,75500
TVS,2026-02-23,15.1,118100
TVS,2026-02-24,15.15,66000
TVS,2026-02-25,15.05,63200
TVS,2026-02-26,14.95,132800
TVS,2026-02-27,15.15,227700
TVS,2026-03-02,14.6,115900
TVS,2026-03-03,14.6,121800
TVS,2026-03-04,14.65,117400
TVS,2026-03-05,14.65,75800
TVS,2026-03-06,14.5,58700
TVS,2026-03-09,13.5,562700
TVS,2026-03-10,13.3,432600
TVS,2026-03-11,14.2,217200
TVS,2026-03-12,14.1,136100
TVS,2026-03-13,14.1,77100
TVS,2026-03-16,14.0,49500
TVS,2026-03-17,13.95,96500
TVS,2026-03-18,13.85,235000
TVS,2026-03-19,13.85,42000
TVS,2026-03-20,13.75,61200
TVS,2026-03-23,13.3,338500
TVS,2026-03-24,13.2,105500
TVS,2026-03-25,13.2,274400
TVS,2026-03-26,13.15,17000
TVS,2026-03-27,13.2,85200
TVS,2026-03-30,13.1,52700
TVS,2026-03-31,13.5,101500
TVS,2026-04-01,13.5,51100
TVS,2026-04-02,13.4,17800
TVS,2026-04-03,13.4,34900
TVS,2026-04-06,13.3,32400
TVS,2026-04-07,13.25,9700
TVS,2026-04-08,14.0,381400
TVS,2026-04-09,13.85,45600
TVS,2026-04-10,13.95,85200
TVS,2026-04-13,13.7,62200
TVS,2026-04-14,13.95,46800
TVS,2026-04-15,13.8,36100
TVS,2026-04-16,13.8,51700
TVS,2026-04-17,13.9,34400
TVS,2026-04-20,13.9,52000
TVS,2026-04-21,13.75,63100
TVS,2026-04-22,13.6,44200
TVS,2026-04-23,13.8,53900
TVS,2026-04-24,13.8,17600
TVS,2026-04-28,13.4,46500
TVS,2026-04-29,13.7,59800
TVS,2026-05-04,13.55,173600
TVS,2026-05-05,13.1,50700
TVS,2026-05-06,13.3,47700
TVS,2026-05-07,13.3,41300
TVS,2026-05-08,13.25,31900
TVS,2026-05-11,13.3,18400
TVS,2026-05-12,13.3,22800
TVS,2026-05-13,13.25,90500
TVS,2026-05-14,13.35,5200
TVS,2026-05-15,13.3,17000
TVS,2026-05-18,13.2,28000
TVS,2026-05-19,13.3,53600
TVS,2026-05-20,13.2,51600
TVS,2026-05-21,13.4,112700
TVS,2026-05-22,13.2,11100
TVS,2026-05-25,13.2,36200
TVS,2026-05-26,13.2,93800
TVS,2026-05-27,13.1,32100
TVS,2026-05-28,13.0,32400
TVS,2026-05-29,13.1,36400
TVS,2026-06-01,13.05,69900
TVS,2026-06-02,12.8,69600
TVS,2026-06-03,12.9,48900
TVS,2026-06-04,13.0,19500
TVS,2026-06-05,12.95,17100
TVS,2026-06-08,12.9,51300
TVS,2026-06-09,13.0,73100
TVS,2026-06-10,13.0,30300
TVS,2026-06-11,12.95,4300
