ticker,date,close,volume
TVN,2026-01-28,8.7,498000
TVN,2026-01-29,8.9,681100
TVN,2026-01-30,8.7,683600
TVN,2026-02-02,8.6,542100
TVN,2026-02-03,9.0,1111800
TVN,2026-02-04,9.8,3569300
TVN,2026-02-05,9.1,1330700
TVN,2026-02-06,8.8,1670300
TVN,2026-02-09,8.7,502500
TVN,2026-02-10,8.4,1128500
TVN,2026-02-11,8.6,379400
TVN,2026-02-12,8.5,224200
TVN,2026-02-13,8.5,291000
TVN,2026-02-23,8.8,532500
TVN,2026-02-24,9.1,833700
TVN,2026-02-25,9.4,1957600
TVN,2026-02-26,9.3,742600
TVN,2026-02-27,9.1,647500
TVN,2026-03-02,9.6,3547100
TVN,2026-03-03,9.6,1717200
TVN,2026-03-04,9.9,2348500
TVN,2026-03-05,9.5,1409400
TVN,2026-03-06,9.3,1196700
TVN,2026-03-09,7.9,2430400
TVN,2026-03-10,8.7,1296700
TVN,2026-03-11,8.8,1099700
TVN,2026-03-12,8.6,756000
TVN,2026-03-13,8.5,771000
TVN,2026-03-16,8.5,576300
TVN,2026-03-17,8.5,508500
TVN,2026-03-18,8.5,530000
TVN,2026-03-19,8.4,536500
TVN,2026-03-20,8.3,531500
TVN,2026-03-23,7.7,710500
TVN,2026-03-24,7.9,310800
TVN,2026-03-25,8.2,403100
TVN,2026-03-26,8.0,424400
TVN,2026-03-27,8.2,393100
TVN,2026-03-30,8.2,356200
TVN,2026-03-31,8.2,257000
TVN,2026-04-01,8.3,443100
TVN,2026-04-02,8.3,387100
TVN,2026-04-03,8.3,579200
TVN,2026-04-06,8.3,201700
TVN,2026-04-07,8.2,239500
TVN,2026-04-08,8.4,685600
TVN,2026-04-09,8.4,614600
TVN,2026-04-10,8.2,475100
TVN,2026-04-13,8.3,748500
TVN,2026-04-14,8.8,1284200
TVN,2026-04-15,8.6,414000
TVN,2026-04-16,8.4,595700
TVN,2026-04-17,8.4,374200
TVN,2026-04-20,8.4,342900
TVN,2026-04-21,8.4,429700
TVN,2026-04-22,8.3,156800
TVN,2026-04-23,8.2,630700
TVN,2026-04-24,8.3,577100
TVN,2026-04-28,8.5,499900
TVN,2026-04-29,8.5,527400
TVN,2026-05-04,8.6,389400
TVN,2026-05-05,8.8,861900
TVN,2026-05-06,8.9,543000
TVN,2026-05-07,8.9,1142700
TVN,2026-05-08,9.2,831300
TVN,2026-05-11,9.3,1221000
TVN,2026-05-12,9.2,470000
TVN,2026-05-13,9.1,402200
TVN,2026-05-14,9.1,271900
TVN,2026-05-15,9.4,1032200
TVN,2026-05-18,9.5,334700
TVN,2026-05-19,9.4,345800
TVN,2026-05-20,9.1,598800
TVN,2026-05-21,9.3,475100
TVN,2026-05-22,10.6,4708300
TVN,2026-05-25,11.6,4150300
TVN,2026-05-26,11.7,2553800
TVN,2026-05-27,11.9,2120100
TVN,2026-05-28,11.9,1626500
TVN,2026-05-29,11.5,1532300
TVN,2026-06-01,11.4,733800
TVN,2026-06-02,10.7,1165900
TVN,2026-06-03,10.8,828700
TVN,2026-06-04,11.2,871600
TVN,2026-06-05,11.2,369100
TVN,2026-06-08,11.0,496000
TVN,2026-06-09,11.0,143000
TVN,2026-06-10,11.2,1034300
TVN,2026-06-11,11.6,1129100
