dataset_name,ticker,issue,notes
l0_basic_investability_filter,FPT,UPSTREAM_L0_CAUTION,
l0_basic_investability_filter,FPT,SUSPICIOUS_OUTLIER,
l0_basic_investability_filter,FPT,LOW_DATA_CONFIDENCE,
l0_basic_investability_filter,FPT,STALE_DATA,
l0_basic_investability_filter,FPT,LOW_LIQUIDITY,
l0_basic_investability_filter,FPT,MARKET_DATA_QUALITY_REVIEW,
l0_basic_investability_filter,FPT,MARKET_CAP_MISSING,
l0_basic_investability_filter,FPT,UNKNOWN_DISCLOSURE_STATUS,
l0_basic_investability_filter,FPT,LOW_DATA_COVERAGE,
l0_basic_investability_filter,FPT,INSUFFICIENT_FINANCIAL_HISTORY,
l0_basic_investability_filter,MWG,UPSTREAM_L0_CAUTION,
l0_basic_investability_filter,MWG,SUSPICIOUS_OUTLIER,
l0_basic_investability_filter,MWG,LOW_DATA_CONFIDENCE,
l0_basic_investability_filter,MWG,STALE_DATA,
l0_basic_investability_filter,MWG,LOW_LIQUIDITY,
l0_basic_investability_filter,MWG,MARKET_DATA_QUALITY_REVIEW,
l0_basic_investability_filter,MWG,MARKET_CAP_MISSING,
l0_basic_investability_filter,MWG,UNKNOWN_DISCLOSURE_STATUS,
l0_basic_investability_filter,MWG,LOW_DATA_COVERAGE,
l0_basic_investability_filter,VGC,L0_REJECT,
l0_basic_investability_filter,GMD,UPSTREAM_L0_CAUTION,
l0_basic_investability_filter,GMD,LOW_DATA_CONFIDENCE,
l0_basic_investability_filter,GMD,STALE_DATA,
l0_basic_investability_filter,GMD,LOW_LIQUIDITY,
l0_basic_investability_filter,GMD,MARKET_DATA_QUALITY_REVIEW,
l0_basic_investability_filter,GMD,MARKET_CAP_MISSING,
l0_basic_investability_filter,GMD,UNKNOWN_DISCLOSURE_STATUS,
l0_basic_investability_filter,GMD,LOW_DATA_COVERAGE,
l0_basic_investability_filter,VHC,L0_REJECT,
l0_basic_investability_filter,TCM,L0_REJECT,
l1_business_classification,VCB,INSUFFICIENT_DATA_FOR_CLASSIFICATION,INSUFFICIENT_DATA_FOR_CLASSIFICATION
l1_business_classification,BID,INSUFFICIENT_DATA_FOR_CLASSIFICATION,INSUFFICIENT_DATA_FOR_CLASSIFICATION
l1_business_classification,CTG,INSUFFICIENT_DATA_FOR_CLASSIFICATION,INSUFFICIENT_DATA_FOR_CLASSIFICATION
l1_business_classification,MBB,INSUFFICIENT_DATA_FOR_CLASSIFICATION,INSUFFICIENT_DATA_FOR_CLASSIFICATION
l1_business_classification,ACB,INSUFFICIENT_DATA_FOR_CLASSIFICATION,INSUFFICIENT_DATA_FOR_CLASSIFICATION
l1_business_classification,HPG,INSUFFICIENT_DATA_FOR_CLASSIFICATION,INSUFFICIENT_DATA_FOR_CLASSIFICATION
l1_business_classification,HSG,FAILED_L0_BASIC_INVESTABILITY,FAILED_L0_BASIC_INVESTABILITY
l1_business_classification,VHM,INSUFFICIENT_DATA_FOR_CLASSIFICATION,INSUFFICIENT_DATA_FOR_CLASSIFICATION
l1_business_classification,KDH,INSUFFICIENT_DATA_FOR_CLASSIFICATION,INSUFFICIENT_DATA_FOR_CLASSIFICATION
l1_business_classification,NLG,FAILED_L0_BASIC_INVESTABILITY,FAILED_L0_BASIC_INVESTABILITY
l1_business_classification,SSI,INSUFFICIENT_DATA_FOR_CLASSIFICATION,INSUFFICIENT_DATA_FOR_CLASSIFICATION
l1_business_classification,VND,INSUFFICIENT_DATA_FOR_CLASSIFICATION,INSUFFICIENT_DATA_FOR_CLASSIFICATION
l1_business_classification,GAS,INSUFFICIENT_DATA_FOR_CLASSIFICATION,INSUFFICIENT_DATA_FOR_CLASSIFICATION
l1_business_classification,PVS,INSUFFICIENT_DATA_FOR_CLASSIFICATION,INSUFFICIENT_DATA_FOR_CLASSIFICATION
l1_business_classification,FPT,INSUFFICIENT_DATA_FOR_CLASSIFICATION,INSUFFICIENT_DATA_FOR_CLASSIFICATION
l1_business_classification,MWG,INSUFFICIENT_DATA_FOR_CLASSIFICATION,INSUFFICIENT_DATA_FOR_CLASSIFICATION
l1_business_classification,VGC,FAILED_L0_BASIC_INVESTABILITY,FAILED_L0_BASIC_INVESTABILITY
l1_business_classification,GMD,INSUFFICIENT_DATA_FOR_CLASSIFICATION,INSUFFICIENT_DATA_FOR_CLASSIFICATION
l1_business_classification,VHC,FAILED_L0_BASIC_INVESTABILITY,FAILED_L0_BASIC_INVESTABILITY
l1_business_classification,TCM,FAILED_L0_BASIC_INVESTABILITY,FAILED_L0_BASIC_INVESTABILITY
archetype_templates,VCB,UNKNOWN_ARCHETYPE_TEMPLATE,INSUFFICIENT_DATA_FOR_CLASSIFICATION
archetype_templates,BID,UNKNOWN_ARCHETYPE_TEMPLATE,INSUFFICIENT_DATA_FOR_CLASSIFICATION
archetype_templates,CTG,UNKNOWN_ARCHETYPE_TEMPLATE,INSUFFICIENT_DATA_FOR_CLASSIFICATION
archetype_templates,MBB,UNKNOWN_ARCHETYPE_TEMPLATE,INSUFFICIENT_DATA_FOR_CLASSIFICATION
archetype_templates,ACB,UNKNOWN_ARCHETYPE_TEMPLATE,INSUFFICIENT_DATA_FOR_CLASSIFICATION
archetype_templates,HPG,UNKNOWN_ARCHETYPE_TEMPLATE,INSUFFICIENT_DATA_FOR_CLASSIFICATION
archetype_templates,HSG,UNKNOWN_ARCHETYPE_TEMPLATE,FAILED_L0_BASIC_INVESTABILITY
archetype_templates,VHM,UNKNOWN_ARCHETYPE_TEMPLATE,INSUFFICIENT_DATA_FOR_CLASSIFICATION
archetype_templates,KDH,UNKNOWN_ARCHETYPE_TEMPLATE,INSUFFICIENT_DATA_FOR_CLASSIFICATION
archetype_templates,NLG,UNKNOWN_ARCHETYPE_TEMPLATE,FAILED_L0_BASIC_INVESTABILITY
archetype_templates,SSI,UNKNOWN_ARCHETYPE_TEMPLATE,INSUFFICIENT_DATA_FOR_CLASSIFICATION
archetype_templates,VND,UNKNOWN_ARCHETYPE_TEMPLATE,INSUFFICIENT_DATA_FOR_CLASSIFICATION
archetype_templates,GAS,UNKNOWN_ARCHETYPE_TEMPLATE,INSUFFICIENT_DATA_FOR_CLASSIFICATION
archetype_templates,PVS,UNKNOWN_ARCHETYPE_TEMPLATE,INSUFFICIENT_DATA_FOR_CLASSIFICATION
archetype_templates,FPT,UNKNOWN_ARCHETYPE_TEMPLATE,INSUFFICIENT_DATA_FOR_CLASSIFICATION
archetype_templates,MWG,UNKNOWN_ARCHETYPE_TEMPLATE,INSUFFICIENT_DATA_FOR_CLASSIFICATION
archetype_templates,VGC,UNKNOWN_ARCHETYPE_TEMPLATE,FAILED_L0_BASIC_INVESTABILITY
archetype_templates,GMD,UNKNOWN_ARCHETYPE_TEMPLATE,INSUFFICIENT_DATA_FOR_CLASSIFICATION
archetype_templates,VHC,UNKNOWN_ARCHETYPE_TEMPLATE,FAILED_L0_BASIC_INVESTABILITY
archetype_templates,TCM,UNKNOWN_ARCHETYPE_TEMPLATE,FAILED_L0_BASIC_INVESTABILITY
driver_registry,VCB,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,VCB,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,BID,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,BID,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,CTG,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,CTG,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,MBB,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,MBB,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,ACB,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,ACB,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,HPG,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,HPG,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,HSG,FAILED_L0_BASIC_INVESTABILITY,
driver_registry,HSG,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,VHM,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,VHM,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,KDH,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,KDH,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,NLG,FAILED_L0_BASIC_INVESTABILITY,
driver_registry,NLG,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,SSI,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,SSI,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,VND,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,VND,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,GAS,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,GAS,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,PVS,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,PVS,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,FPT,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,FPT,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,MWG,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,MWG,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,VGC,FAILED_L0_BASIC_INVESTABILITY,
driver_registry,VGC,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,GMD,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,GMD,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,VHC,FAILED_L0_BASIC_INVESTABILITY,
driver_registry,VHC,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,TCM,FAILED_L0_BASIC_INVESTABILITY,
driver_registry,TCM,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
indicator_registry,VCB,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,VCB,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,BID,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,BID,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,CTG,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,CTG,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,MBB,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,MBB,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,ACB,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,ACB,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,HPG,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,HPG,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,HSG,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,HSG,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,VHM,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,VHM,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,KDH,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,KDH,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,NLG,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,NLG,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,SSI,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,SSI,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,VND,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,VND,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,GAS,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,GAS,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,PVS,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,PVS,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,FPT,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,FPT,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,MWG,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,MWG,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,VGC,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,VGC,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,GMD,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,GMD,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,VHC,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,VHC,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,TCM,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,TCM,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
sector_cycle_engine,,UNKNOWN_MICRO_SECTOR_FOR_SECTOR_CYCLE,Unknown micro-sector; sector-cycle scoring requires manual review.
disclosure_status,VCB,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,BID,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,CTG,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,MBB,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,ACB,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,HPG,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,HSG,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,VHM,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,KDH,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,NLG,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,SSI,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,VND,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,GAS,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,PVS,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,FPT,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,MWG,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,VGC,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,GMD,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,VHC,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,TCM,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
