ticker,period,period_type,field_name,value,unit,currency,source_category,source_name,source_url,fetch_time,confidence_raw,raw_label,raw_value,notes
HPG,2026-Q1,quarter,cash,11455231038505.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:00+00:00,low,cash,11455231038505.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
HPG,2026-Q1,quarter,short_term_debt,62799568273773.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:00+00:00,low,short_term_debt,62799568273773.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
HPG,2026-Q1,quarter,long_term_debt,27817253418546.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:00+00:00,low,long_term_debt,27817253418546.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
HPG,2026-Q1,quarter,operating_cash_flow,6816755450021.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:00+00:00,low,operating_cash_flow,6816755450021.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
HPG,2026-Q1,quarter,inventory,43515585272210.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:00+00:00,low,inventory,43515585272210.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
HSG,2026-Q1,quarter,revenue,9230036690606.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:17+00:00,low,revenue,9230036690606.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
HSG,2026-Q1,quarter,total_assets,23224808093677.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:17+00:00,low,total_assets,23224808093677.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
HSG,2026-Q1,quarter,total_liabilities,11745132156780.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:17+00:00,low,total_liabilities,11745132156780.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
HSG,2026-Q1,quarter,equity,11479675936897.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:17+00:00,low,equity,11479675936897.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
HSG,2026-Q1,quarter,cash,963144064326.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:17+00:00,low,cash,963144064326.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
HSG,2026-Q1,quarter,short_term_debt,8267543677285.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:17+00:00,low,short_term_debt,8267543677285.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
HSG,2026-Q1,quarter,long_term_debt,0.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:17+00:00,low,long_term_debt,0.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
HSG,2026-Q1,quarter,operating_cash_flow,-1187705487699.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:17+00:00,low,operating_cash_flow,-1187705487699.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
HSG,2026-Q1,quarter,inventory,10179336416329.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:17+00:00,low,inventory,10179336416329.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VHM,2026-Q1,quarter,revenue,65114237000000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:33+00:00,low,revenue,65114237000000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VHM,2026-Q1,quarter,total_assets,869974503000000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:33+00:00,low,total_assets,869974503000000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VHM,2026-Q1,quarter,total_liabilities,597132268000000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:33+00:00,low,total_liabilities,597132268000000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VHM,2026-Q1,quarter,equity,272842235000000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:33+00:00,low,equity,272842235000000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VHM,2026-Q1,quarter,cash,35837536000000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:33+00:00,low,cash,35837536000000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VHM,2026-Q1,quarter,short_term_debt,55456879000000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:33+00:00,low,short_term_debt,55456879000000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VHM,2026-Q1,quarter,long_term_debt,106609958000000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:33+00:00,low,long_term_debt,106609958000000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VHM,2026-Q1,quarter,operating_cash_flow,37220145000000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:33+00:00,low,operating_cash_flow,37220145000000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
VHM,2026-Q1,quarter,inventory,138885119000000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:33+00:00,low,inventory,138885119000000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
KDH,2026-Q1,quarter,revenue,281361228000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:49+00:00,low,revenue,281361228000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
KDH,2026-Q1,quarter,total_assets,39861897315000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:49+00:00,low,total_assets,39861897315000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
KDH,2026-Q1,quarter,total_liabilities,18337716752000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:49+00:00,low,total_liabilities,18337716752000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
KDH,2026-Q1,quarter,equity,21524180563000.0,,VND,vnstock,vnstock:vci:finance,https://vnstocks.com/,2026-06-05T03:19:49+00:00,low,equity,21524180563000.0,"MISSING_FINANCIAL_FIELD:net_profit; NOT_APPLICABLE:gross_profit,inventory; source values mapped only when explicitly present; no missing values fabricated"
