dataset_name,ticker,issue,notes
driver_registry,VPG,FAILED_L0_BASIC_INVESTABILITY,
driver_registry,VPG,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,DST,FAILED_L0_BASIC_INVESTABILITY,
driver_registry,DST,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,DCV,FAILED_L0_BASIC_INVESTABILITY,
driver_registry,DCV,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,MBN,FAILED_L0_BASIC_INVESTABILITY,
driver_registry,MBN,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,HPG,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,HPG,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,VGC,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,VGC,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,VCS,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,VCS,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
driver_registry,HT1,INSUFFICIENT_DATA_FOR_CLASSIFICATION,
driver_registry,HT1,NOT_ELIGIBLE_FOR_DRIVER_RESOLUTION,
indicator_registry,DPP,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,DPP,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,SDA,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,SDA,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,CLH,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,CLH,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,DND,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,DND,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,DBT,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,DBT,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,CCR,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,CCR,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,NOS,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,NOS,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,DPH,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,DPH,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,DSN,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,DSN,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,WSS,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,WSS,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,STC,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,STC,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,CFM,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,CFM,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,VPG,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,VPG,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,DST,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,DST,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,DCV,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,DCV,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,MBN,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,MBN,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,HPG,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,HPG,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,VGC,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,VGC,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,VCS,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,VCS,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
indicator_registry,HT1,UNKNOWN_ARCHETYPE_FOR_INDICATOR_MAPPING,
indicator_registry,HT1,UNKNOWN_MICRO_SECTOR_FOR_INDICATOR_MAPPING,
sector_cycle_engine,,UNKNOWN_MICRO_SECTOR_FOR_SECTOR_CYCLE,Unknown micro-sector; sector-cycle scoring requires manual review.
disclosure_status,DPP,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,SDA,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,CLH,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,DND,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,DBT,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,CCR,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,NOS,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,DPH,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,DSN,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,WSS,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,STC,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,CFM,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,VPG,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,DST,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,DCV,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,MBN,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,HPG,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,VGC,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,VCS,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
disclosure_status,HT1,DISCLOSURE_DATA_UNAVAILABLE,"absence of disclosure rows is unknown/unavailable, not clean"
